reviewProConsIdx,reviewIdx,prosIdx,consIdx
1595,1595,2,3
1596,1596,4,2
1597,1597,5,2
1598,1598,3,5
1599,1599,2,3
1600,1600,3,1
1601,1601,2,5
1602,1602,1,3
1603,1603,2,1
1604,1604,2,6
1605,1605,5,5
1606,1606,4,5
1607,1607,5,6
1608,1608,4,5
1609,1609,3,1
1610,1610,4,8
1611,1611,4,2
1612,1612,3,1
1613,1613,2,7
1614,1614,4,3
1615,1615,1,6
1616,1616,4,3
1617,1617,3,2
1618,1618,5,6
1619,1619,4,8
1620,1620,6,8
1621,1621,4,6
1622,1622,1,2
1623,1623,1,7
1624,1624,3,4
1625,1625,5,7
1626,1626,4,3
1627,1627,4,2
1628,1628,4,5
1629,1629,6,5
1630,1630,1,5
1631,1631,3,8
1632,1632,4,1
1633,1633,4,4
1634,1634,2,8
1635,1635,1,6
1636,1636,2,3
1637,1637,4,7
1638,1638,2,2
1639,1639,1,5
1640,1640,3,5
1641,1641,4,8
1642,1642,1,1
1643,1643,2,2
1644,1644,1,7
1645,1645,4,2
1646,1646,4,6
1647,1647,3,6
1648,1648,3,6
1649,1649,1,3
1650,1650,4,4
1651,1651,2,6
1652,1652,1,3
1653,1653,4,7
1654,1654,4,7
1655,1655,3,2
1656,1656,1,5
1657,1657,4,8
1658,1658,5,5
1659,1659,5,1
1660,1660,5,8
1661,1661,5,8
1662,1662,2,7
1663,1663,3,4
1664,1664,3,5
1665,1665,3,8
1666,1666,5,6
1667,1667,2,5
1668,1668,3,8
1669,1669,1,2
1670,1670,1,6
1671,1671,4,5
1672,1672,5,1
1673,1673,5,5
1674,1674,5,2
1675,1675,3,8
1676,1676,3,4
1677,1677,2,7
1678,1678,4,3
1679,1679,4,7
1680,1680,2,1
1681,1681,2,4
1682,1682,2,7
1683,1683,1,5
1684,1684,1,4
1685,1685,2,1
1686,1686,1,6
1687,1687,5,8
1688,1688,4,7
1689,1689,2,7
1690,1690,4,1
1691,1691,2,4
1692,1692,5,5
1693,1693,2,5
1694,1694,2,5
1695,1695,3,4
1696,1696,3,2
1697,1697,5,4
1698,1698,4,3
1699,1699,4,7
1700,1700,4,1
1701,1701,4,6
1702,1702,3,4
1703,1703,4,1
1704,1704,5,7
1705,1705,1,3
1706,1706,1,2
1707,1707,3,4
1708,1708,2,5
1709,1709,2,3
1710,1710,3,5
1711,1711,5,6
1712,1712,5,8
1713,1713,5,5
1714,1714,3,7
1715,1715,1,3
1716,1716,2,7
1717,1717,3,4
1718,1718,4,5
1719,1719,2,7
1720,1720,4,7
1721,1721,2,8
1722,1722,3,5
1723,1723,2,3
1724,1724,1,5
1725,1725,4,4
1726,1726,3,3
1727,1727,4,4
1728,1728,3,8
1729,1729,2,8
1730,1730,3,5
1731,1731,1,8
1732,1732,2,2
1733,1733,3,2
1734,1734,5,4
1735,1735,5,2
1736,1736,3,8
1737,1737,2,7
1738,1738,3,8
1739,1739,5,3
1740,1740,5,1
1741,1741,4,2
1742,1742,2,2
1743,1743,4,1
1744,1744,3,2
1745,1745,5,5
1746,1746,4,5
1747,1747,3,1
1748,1748,5,8
1749,1749,4,5
1750,1750,4,5
1751,1751,5,1
1752,1752,2,4
1753,1753,4,7
1754,1754,4,5
1755,1755,2,6
1756,1756,4,3
1757,1757,3,7
1758,1758,2,5
1759,1759,1,1
1760,1760,3,1
1761,1761,4,8
1762,1762,3,2
1763,1763,2,6
1764,1764,5,4
1765,1765,5,5
1766,1766,2,1
1767,1767,5,7
1768,1768,2,2
1769,1769,4,3
1770,1770,3,5
1771,1771,4,2
1772,1772,1,7
1773,1773,2,7
1774,1774,3,7
1775,1775,1,8
1776,1776,5,1
1777,1777,3,1
1778,1778,3,7
1779,1779,3,6
1780,1780,1,7
1781,1781,2,5
1782,1782,5,8
1783,1783,4,7
1784,1784,1,8
1785,1785,1,2
1786,1786,1,8
1787,1787,1,7
1788,1788,4,4
1789,1789,2,8
1790,1790,5,7
1791,1791,2,5
1792,1792,6,4
1793,1793,2,2
1794,1794,3,3
1795,1795,4,3
1796,1796,3,5
1797,1797,1,1
1798,1798,4,4
1799,1799,4,3
1800,1800,2,2
1801,1801,1,2
1802,1802,5,1
1803,1803,5,5
1804,1804,2,7
1805,1805,2,6
1806,1806,2,3
1807,1807,1,3
1808,1808,6,3
1809,1809,1,5
1810,1810,2,4
1811,1811,3,4
1812,1812,5,3
1813,1813,5,1
1814,1814,3,8
1815,1815,2,7
1816,1816,4,1
1817,1817,1,1
1818,1818,4,1
1819,1819,2,3
1820,1820,4,5
1821,1821,5,2
1822,1822,4,2
1823,1823,4,1
1824,1824,2,2
1825,1825,5,4
1826,1826,2,6
1827,1827,1,6
1828,1828,3,3
1829,1829,6,3
1830,1830,1,3
1831,1831,2,6
1832,1832,4,3
1833,1833,5,6
1834,1834,1,5
1835,1835,5,2
1836,1836,2,6
1837,1837,3,3
1838,1838,3,8
1839,1839,2,5
1840,1840,1,3
1841,1841,4,8
1842,1842,2,6
1843,1843,4,5
1844,1844,5,1
1845,1845,4,1
1846,1846,3,1
1847,1847,4,5
1848,1848,5,2
1849,1849,5,2
1850,1850,3,3
1851,1851,1,2
1852,1852,2,5
1853,1853,1,8
1854,1854,3,8
1855,1855,2,8
1856,1856,5,6
1857,1857,1,3
1858,1858,1,3
1859,1859,1,8
1860,1860,5,7
1861,1861,3,1
1862,1862,1,8
1863,1863,3,4
1864,1864,4,3
1865,1865,5,2
1866,1866,3,5
1867,1867,1,3
1868,1868,4,3
1869,1869,2,4
1870,1870,2,5
1871,1871,3,5
1872,1872,2,3
1873,1873,5,8
1874,1874,4,8
1875,1875,2,5
1876,1876,3,6
1877,1877,1,6
1878,1878,2,1
1879,1879,2,6
1880,1880,1,7
1881,1881,4,6
1882,1882,3,2
1883,1883,1,4
1884,1884,3,1
1885,1885,4,6
1886,1886,2,1
1887,1887,4,1
1888,1888,4,1
1889,1889,3,1
1890,1890,2,2
1891,1891,5,5
1892,1892,3,8
1893,1893,1,2
1894,1894,3,3
1895,1895,3,2
1896,1896,3,4
1897,1897,5,1
1898,1898,4,7
1899,1899,1,6
1900,1900,3,8
1901,1901,5,6
1902,1902,1,4
1903,1903,1,2
1904,1904,1,5
1905,1905,5,3
1906,1906,1,4
1907,1907,1,1
1908,1908,2,3
1909,1909,1,1
1910,1910,3,5
1911,1911,3,5
1912,1912,3,4
1913,1913,3,7
1914,1914,4,7
1915,1915,3,1
1916,1916,4,2
1917,1917,1,6
1918,1918,3,6
1919,1919,3,6
1920,1920,1,5
1921,1921,2,1
1922,1922,5,6
1923,1923,5,7
1924,1924,2,5
1925,1925,2,7
1926,1926,5,4
1927,1927,4,2
1928,1928,3,4
1929,1929,6,7
1930,1930,3,8
1931,1931,5,4
1932,1932,4,7
1933,1933,1,1
1934,1934,2,1
1935,1935,5,5
1936,1936,1,5
1937,1937,2,7
1938,1938,2,7
1939,1939,4,4
1940,1940,1,5
1941,1941,5,3
1942,1942,2,1
1943,1943,3,3
1944,1944,4,8
1945,1945,4,1
1946,1946,3,7
1947,1947,2,2
1948,1948,1,2
1949,1949,2,5
1950,1950,3,8
1951,1951,1,2
1952,1952,3,1
1953,1953,1,3
1954,1954,4,8
1955,1955,4,3
1956,1956,5,2
1957,1957,3,4
1958,1958,4,7
1959,1959,4,2
1960,1960,5,1
1961,1961,2,8
1962,1962,5,5
1963,1963,1,4
1964,1964,1,3
1965,1965,4,7
1966,1966,2,4
1967,1967,3,8
1968,1968,3,4
1969,1969,5,1
1970,1970,2,1
1971,1971,2,2
1972,1972,3,6
1973,1973,2,3
1974,1974,1,5
1975,1975,1,5
1976,1976,3,1
1977,1977,1,8
1978,1978,2,6
1979,1979,3,1
1980,1980,3,4
1981,1981,1,2
1982,1982,1,4
1983,1983,1,1
1984,1984,4,5
1985,1985,3,8
1986,1986,5,3
1987,1987,5,5
1988,1988,2,7
1989,1989,1,5
1990,1990,3,5
1991,1991,1,8
1992,1992,4,8
1993,1993,4,5
1994,1994,4,6
1995,1995,2,8
1996,1996,3,1
1997,1997,3,6
1998,1998,5,8
1999,1999,4,3
2000,2000,2,4
2001,2001,4,2
2002,2002,3,7
2003,2003,1,7
2004,2004,1,5
2005,2005,2,6
2006,2006,1,6
2007,2007,3,2
2008,2008,5,6
2009,2009,4,2
2010,2010,5,4
2011,2011,3,5
2012,2012,3,1
2013,2013,1,5
2014,2014,2,1
2015,2015,4,8
2016,2016,4,3
2017,2017,2,6
2018,2018,4,7
2019,2019,6,7
2020,2020,1,4
2021,2021,5,2
2022,2022,4,6
2023,2023,3,5
2024,2024,1,1
2025,2025,2,4
2026,2026,6,3
2027,2027,4,1
2028,2028,5,6
2029,2029,1,1
2030,2030,1,8
2031,2031,5,5
2032,2032,3,6
2033,2033,5,8
2034,2034,2,4
2035,2035,2,8
2036,2036,2,8
2037,2037,1,3
2038,2038,1,1
2039,2039,2,3
2040,2040,1,1
2041,2041,3,3
2042,2042,2,2
2043,2043,2,2
2044,2044,3,2
2045,2045,2,1
2046,2046,1,8
2047,2047,5,1
2048,2048,3,8
2049,2049,3,7
2050,2050,4,7
2051,2051,2,3
2052,2052,5,3
2053,2053,4,2
2054,2054,5,6
2055,2055,1,2
2056,2056,2,2
2057,2057,2,5
2058,2058,2,2
2059,2059,1,2
2060,2060,2,4
2061,2061,4,1
2062,2062,5,5
2063,2063,3,2
2064,2064,5,3
2065,2065,4,4
2066,2066,1,6
2067,2067,4,6
2068,2068,1,2
2069,2069,4,2
2070,2070,5,7
2071,2071,4,1
2072,2072,1,6
2073,2073,2,2
2074,2074,3,5
2075,2075,5,6
2076,2076,2,6
2077,2077,5,8
2078,2078,1,5
2079,2079,4,7
2080,2080,1,2
2081,2081,4,4
2082,2082,2,5
2083,2083,2,5
2084,2084,6,4
2085,2085,3,7
2086,2086,4,3
2087,2087,3,7
2088,2088,2,5
2089,2089,3,1
2090,2090,1,5
2091,2091,3,4
2092,2092,5,1
2093,2093,5,2
2094,2094,5,1
2095,2095,5,5
2096,2096,3,8
2097,2097,3,2
2098,2098,5,5
2099,2099,2,7
2100,2100,6,3
2101,2101,5,3
2102,2102,1,6
2103,2103,2,1
2104,2104,1,2
2105,2105,1,8
2106,2106,5,3
2107,2107,2,5
2108,2108,1,2
2109,2109,1,7
2110,2110,1,5
2111,2111,2,7
2112,2112,1,8
2113,2113,1,5
2114,2114,1,7
2115,2115,2,1
2116,2116,1,7
2117,2117,5,4
2118,2118,5,3
2119,2119,4,1
2120,2120,1,8
2121,2121,6,8
2122,2122,4,5
2123,2123,2,5
2124,2124,4,6
2125,2125,5,6
2126,2126,2,3
2127,2127,3,8
2128,2128,3,2
2129,2129,5,6
2130,2130,3,2
2131,2131,2,7
2132,2132,1,4
2133,2133,1,5
2134,2134,2,7
2135,2135,3,2
2136,2136,1,3
2137,2137,4,8
2138,2138,4,8
2139,2139,4,6
2140,2140,4,1
2141,2141,5,4
2142,2142,5,1
2143,2143,6,8
2144,2144,1,5
2145,2145,1,7
2146,2146,6,1
2147,2147,5,2
2148,2148,3,2
2149,2149,3,7
2150,2150,2,6
2151,2151,2,8
2152,2152,5,4
2153,2153,4,6
2154,2154,1,1
2155,2155,4,6
2156,2156,5,8
2157,2157,3,8
2158,2158,2,6
2159,2159,1,7
2160,2160,2,4
2161,2161,4,5
2162,2162,5,3
2163,2163,5,1
2164,2164,6,1
2165,2165,2,3
2166,2166,1,8
2167,2167,3,5
2168,2168,3,3
2169,2169,5,3
2170,2170,1,1
2171,2171,4,6
2172,2172,4,7
2173,2173,2,5
2174,2174,2,3
2175,2175,4,2
2176,2176,3,1
2177,2177,1,6
2178,2178,4,1
2179,2179,1,8
2180,2180,1,6
2181,2181,4,7
2182,2182,1,4
2183,2183,1,7
2184,2184,3,8
2185,2185,3,1
2186,2186,2,3
2187,2187,4,1
2188,2188,4,2
2189,2189,5,8
2190,2190,2,4
2191,2191,3,3
2192,2192,5,7
2193,2193,5,5
2194,2194,2,1
2195,2195,2,3
2196,2196,1,8
2197,2197,5,4
2198,2198,5,4
2199,2199,2,2
2200,2200,4,3
2201,2201,3,7
2202,2202,4,3
2203,2203,1,5
2204,2204,4,7
2205,2205,1,5
2206,2206,5,3
2207,2207,3,3
2208,2208,5,8
2209,2209,4,1
2210,2210,1,2
2211,2211,4,5
2212,2212,2,2
2213,2213,1,2
2214,2214,2,7
2215,2215,4,2
2216,2216,4,3
2217,2217,3,7
2218,2218,1,7
2219,2219,1,7
2220,2220,3,5
2221,2221,5,6
2222,2222,1,3
2223,2223,4,3
2224,2224,2,3
2225,2225,1,1
2226,2226,4,4
2227,2227,3,1
2228,2228,4,8
2229,2229,4,7
2230,2230,3,4
2231,2231,5,8
2232,2232,3,5
2233,2233,5,7
2234,2234,4,8
2235,2235,4,5
2236,2236,2,8
2237,2237,3,1
2238,2238,2,3
2239,2239,2,3
2240,2240,2,4
2241,2241,1,4
2242,2242,4,2
2243,2243,3,5
2244,2244,1,2
2245,2245,3,7
2246,2246,3,1
2247,2247,2,3
2248,2248,3,5
2249,2249,3,6
2250,2250,1,2
2251,2251,2,8
2252,2252,4,8
2253,2253,4,5
2254,2254,3,4
2255,2255,3,6
2256,2256,5,6
2257,2257,5,2
2258,2258,3,1
2259,2259,3,3
2260,2260,5,4
2261,2261,3,5
2262,2262,5,3
2263,2263,3,1
2264,2264,3,6
2265,2265,2,3
2266,2266,1,6
2267,2267,2,3
2268,2268,1,3
2269,2269,2,2
2270,2270,2,7
2271,2271,3,6
2272,2272,4,6
2273,2273,1,2
2274,2274,3,4
2275,2275,2,7
2276,2276,4,8
2277,2277,2,4
2278,2278,2,4
2279,2279,1,5
2280,2280,6,6
2281,2281,2,8
2282,2282,6,5
2283,2283,4,1
2284,2284,1,3
2285,2285,2,6
2286,2286,1,7
2287,2287,3,6
2288,2288,3,3
2289,2289,4,7
2290,2290,2,2
2291,2291,5,1
2292,2292,5,3
2293,2293,3,3
2294,2294,2,2
2295,2295,5,3
2296,2296,5,3
2297,2297,2,4
2298,2298,1,3
2299,2299,6,1
2300,2300,5,5
2301,2301,3,1
2302,2302,5,7
2303,2303,1,4
2304,2304,3,6
2305,2305,4,6
2306,2306,4,2
2307,2307,2,4
2308,2308,6,2
2309,2309,5,2
2310,2310,2,3
2311,2311,1,7
2312,2312,1,5
2313,2313,5,1
2314,2314,1,8
2315,2315,2,3
2316,2316,5,5
2317,2317,3,3
2318,2318,1,1
2319,2319,2,7
2320,2320,3,3
2321,2321,2,1
2322,2322,4,1
2323,2323,2,2
2324,2324,2,4
2325,2325,2,7
2326,2326,2,1
2327,2327,3,4
2328,2328,5,6
2329,2329,6,2
2330,2330,6,6
2331,2331,6,2
2332,2332,4,6
2333,2333,4,4
2334,2334,4,5
2335,2335,5,7
2336,2336,5,1
2337,2337,2,3
2338,2338,6,3
2339,2339,3,8
2340,2340,3,2
2341,2341,5,8
2342,2342,2,3
2343,2343,1,8
2344,2344,2,3
2345,2345,4,2
2346,2346,4,1
2347,2347,4,8
2348,2348,3,1
2349,2349,1,2
2350,2350,4,4
2351,2351,3,4
2352,2352,4,5
2353,2353,3,5
2354,2354,5,3
2355,2355,5,4
2356,2356,4,5
2357,2357,4,6
2358,2358,3,8
2359,2359,4,1
2360,2360,4,4
2361,2361,4,4
2362,2362,5,6
2363,2363,1,6
2364,2364,4,6
2365,2365,6,6
2366,2366,3,3
2367,2367,4,3
2368,2368,2,4
2369,2369,1,6
2370,2370,5,5
2371,2371,1,4
2372,2372,4,4
2373,2373,4,7
2374,2374,3,1
2375,2375,6,2
2376,2376,1,6
2377,2377,1,1
2378,2378,1,3
2379,2379,6,4
2380,2380,3,5
2381,2381,3,6
2382,2382,1,7
2383,2383,6,5
2384,2384,4,3
2385,2385,2,5
2386,2386,6,3
2387,2387,3,3
2388,2388,6,2
2389,2389,1,4
2390,2390,3,3
2391,2391,3,7
2392,2392,3,1
2393,2393,4,2
2394,2394,4,6
2395,2395,1,2
2396,2396,5,1
2397,2397,5,5
2398,2398,4,3
2399,2399,6,4
2400,2400,5,4
2401,2401,3,1
2402,2402,3,4
2403,2403,6,5
2404,2404,4,5
2405,2405,5,4
2406,2406,3,8
2407,2407,2,3
2408,2408,1,8
2409,2409,5,7
2410,2410,1,4
2411,2411,3,8
2412,2412,4,7
2413,2413,3,2
2414,2414,2,8
2415,2415,6,5
2416,2416,4,1
2417,2417,1,7
2418,2418,2,1
2419,2419,4,4
2420,2420,2,4
2421,2421,4,2
2422,2422,2,7
2423,2423,6,3
2424,2424,6,7
2425,2425,3,6
2426,2426,4,4
2427,2427,3,6
2428,2428,1,5
2429,2429,3,3
2430,2430,5,3
2431,2431,5,6
2432,2432,5,5
2433,2433,1,1
2434,2434,3,5
2435,2435,2,6
2436,2436,2,1
2437,2437,3,1
2438,2438,4,5
2439,2439,4,6
2440,2440,6,3
2441,2441,5,1
2442,2442,1,4
2443,2443,4,1
2444,2444,4,2
2445,2445,2,2
2446,2446,3,5
2447,2447,5,3
2448,2448,2,4
2449,2449,4,3
2450,2450,5,1
2451,2451,4,1
2452,2452,2,1
2453,2453,5,8
2454,2454,2,6
2455,2455,2,6
2456,2456,6,6
2457,2457,2,2
2458,2458,2,5
2459,2459,4,4
2460,2460,1,4
2461,2461,2,2
2462,2462,3,3
2463,2463,1,6
2464,2464,5,1
2465,2465,1,4
2466,2466,3,5
2467,2467,6,2
2468,2468,5,2
2469,2469,1,3
2470,2470,5,7
2471,2471,5,7
2472,2472,5,6
2473,2473,5,6
2474,2474,3,1
2475,2475,4,5
2476,2476,2,3
2477,2477,3,4
2478,2478,5,1
2479,2479,5,2
2480,2480,6,6
2481,2481,5,6
2482,2482,6,1
2483,2483,5,2
2484,2484,4,3
2485,2485,2,6
2486,2486,1,5
2487,2487,3,6
2488,2488,2,3
2489,2489,2,8
2490,2490,4,8
2491,2491,3,5
2492,2492,3,6
2493,2493,2,2
2494,2494,4,2
2495,2495,4,6
2496,2496,5,6
2497,2497,1,1
2498,2498,1,6
2499,2499,4,6
2500,2500,5,1
2501,2501,3,6
2502,2502,2,6
2503,2503,5,7
2504,2504,5,5
2505,2505,1,1
2506,2506,5,3
2507,2507,6,5
2508,2508,5,5
2509,2509,6,6
2510,2510,5,6
2511,2511,5,5
2512,2512,6,6
2513,2513,4,6
2514,2514,5,5
2515,2515,1,3
2516,2516,2,2
2517,2517,1,4
2518,2518,4,1
2519,2519,1,6
2520,2520,6,7
2521,2521,2,3
2522,2522,3,8
2523,2523,2,5
2524,2524,2,8
2525,2525,6,5
2526,2526,2,6
2527,2527,5,1
2528,2528,5,5
2529,2529,5,2
2530,2530,1,6
2531,2531,6,1
2532,2532,2,6
2533,2533,5,7
2534,2534,2,1
2535,2535,2,3
2536,2536,3,7
2537,2537,5,2
2538,2538,4,8
2539,2539,6,1
2540,2540,6,7
2541,2541,4,5
2542,2542,3,6
2543,2543,1,1
2544,2544,5,3
2545,2545,3,2
2546,2546,1,6
2547,2547,3,4
2548,2548,1,6
2549,2549,5,3
2550,2550,1,7
2551,2551,5,4
2552,2552,3,2
2553,2553,4,6
2554,2554,2,1
2555,2555,4,4
2556,2556,2,1
2557,2557,5,4
2558,2558,5,5
2559,2559,4,2
2560,2560,1,3
2561,2561,1,1
2562,2562,1,2
2563,2563,5,2
2564,2564,1,5
2565,2565,3,4
2566,2566,4,3
2567,2567,4,5
2568,2568,3,7
2569,2569,6,5
2570,2570,4,5
2571,2571,1,1
2572,2572,2,1
2573,2573,3,7
2574,2574,3,3
2575,2575,2,2
2576,2576,4,7
2577,2577,4,4
2578,2578,5,2
2579,2579,4,2
2580,2580,5,2
2581,2581,4,4
2582,2582,3,5
2583,2583,4,8
2584,2584,1,4
2585,2585,5,6
2586,2586,4,5
2587,2587,6,7
2588,2588,5,3
2589,2589,5,6
2590,2590,1,6
2591,2591,5,4
2592,2592,2,6
2593,2593,2,6
2594,2594,6,8
2595,2595,1,1
2596,2596,2,6
2597,2597,5,5
2598,2598,2,4
2599,2599,5,4
2600,2600,6,6
2601,2601,3,5
2602,2602,3,7
2603,2603,1,1
2604,2604,2,4
2605,2605,3,7
2606,2606,1,4
2607,2607,4,5
2608,2608,1,3
2609,2609,4,1
2610,2610,2,4
2611,2611,3,5
2612,2612,6,5
2613,2613,5,6
2614,2614,5,2
2615,2615,3,4
2616,2616,6,1
2617,2617,4,4
2618,2618,2,4
2619,2619,5,6
2620,2620,6,3
2621,2621,4,3
2622,2622,4,3
2623,2623,6,4
2624,2624,6,1
2625,2625,1,2
2626,2626,1,6
2627,2627,2,4
2628,2628,5,2
2629,2629,4,5
2630,2630,3,4
2631,2631,5,1
2632,2632,1,2
2633,2633,6,1
2634,2634,4,7
2635,2635,3,7
2636,2636,1,4
2637,2637,2,8
2638,2638,1,4
2639,2639,3,4
2640,2640,6,6
2641,2641,5,6
2642,2642,2,2
2643,2643,2,6
2644,2644,5,5
2645,2645,4,4
2646,2646,3,6
2647,2647,6,8
2648,2648,3,6
2649,2649,5,3
2650,2650,5,1
2651,2651,3,3
2652,2652,2,7
2653,2653,2,3
2654,2654,4,7
2655,2655,1,1
2656,2656,5,1
2657,2657,3,3
2658,2658,5,4
2659,2659,2,2
2660,2660,5,1
2661,2661,3,8
2662,2662,3,4
2663,2663,5,6
2664,2664,1,5
2665,2665,2,2
2666,2666,2,3
2667,2667,4,5
2668,2668,3,2
2669,2669,5,5
2670,2670,3,3
2671,2671,1,6
2672,2672,1,6
2673,2673,4,7
2674,2674,5,7
2675,2675,3,6
2676,2676,5,3
2677,2677,2,5
2678,2678,3,7
2679,2679,2,2
2680,2680,3,5
2681,2681,3,7
2682,2682,3,3
2683,2683,4,2
2684,2684,4,5
2685,2685,3,3
2686,2686,2,8
2687,2687,5,2
2688,2688,2,6
2689,2689,5,8
2690,2690,2,1
2691,2691,5,7
2692,2692,3,5
2693,2693,2,4
2694,2694,1,8
2695,2695,2,1
2696,2696,3,5
2697,2697,5,2
2698,2698,1,5
2699,2699,3,3
2700,2700,6,4
2701,2701,5,2
2702,2702,2,6
2703,2703,1,4
2704,2704,1,2
2705,2705,6,5
2706,2706,6,6
2707,2707,5,6
2708,2708,4,2
2709,2709,2,3
2710,2710,1,1
2711,2711,6,5
2712,2712,5,2
2713,2713,2,4
2714,2714,1,5
2715,2715,3,7
2716,2716,4,6
2717,2717,4,2
2718,2718,3,2
2719,2719,1,1
2720,2720,2,4
2721,2721,3,2
2722,2722,2,6
2723,2723,5,5
2724,2724,3,5
2725,2725,5,7
2726,2726,4,6
2727,2727,2,4
2728,2728,2,3
2729,2729,5,3
2730,2730,4,3
2731,2731,6,7
2732,2732,3,8
2733,2733,5,2
2734,2734,2,2
2735,2735,4,5
2736,2736,6,6
2737,2737,5,1
2738,2738,1,6
2739,2739,5,5
2740,2740,5,6
2741,2741,3,1
2742,2742,4,2
2743,2743,6,5
2744,2744,3,3
2745,2745,2,5
2746,2746,5,8
2747,2747,3,4
2748,2748,1,2
2749,2749,1,5
2750,2750,2,5
2751,2751,2,7
2752,2752,2,3
2753,2753,1,5
2754,2754,5,4
2755,2755,6,6
2756,2756,1,5
2757,2757,2,3
2758,2758,3,3
2759,2759,4,2
2760,2760,2,6
2761,2761,2,3
2762,2762,2,1
2763,2763,6,7
2764,2764,5,1
2765,2765,3,7
2766,2766,2,2
2767,2767,6,7
2768,2768,2,4
2769,2769,4,2
2770,2770,2,2
2771,2771,2,5
2772,2772,3,4
2773,2773,6,4
2774,2774,1,1
2775,2775,2,8
2776,2776,3,5
2777,2777,2,8
2778,2778,6,7
2779,2779,5,4
2780,2780,6,2
2781,2781,6,5
2782,2782,5,4
2783,2783,2,2
2784,2784,1,2
2785,2785,3,3
2786,2786,4,5
2787,2787,3,6
2788,2788,1,1
2789,2789,2,2
2790,2790,2,2
2791,2791,1,5
2792,2792,4,1
2793,2793,3,5
2794,2794,4,6
2795,2795,6,5
2796,2796,1,3
2797,2797,1,5
2798,2798,5,6
2799,2799,3,3
2800,2800,6,2
2801,2801,4,5
2802,2802,1,4
2803,2803,5,1
2804,2804,3,4
2805,2805,6,4
2806,2806,4,5
2807,2807,1,6
2808,2808,2,2
2809,2809,2,6
2810,2810,5,1
2811,2811,3,1
2812,2812,4,3
2813,2813,4,6
2814,2814,3,6
2815,2815,4,6
2816,2816,4,4
2817,2817,6,3
2818,2818,5,8
2819,2819,2,6
2820,2820,5,4
2821,2821,4,2
2822,2822,1,6
2823,2823,1,2
2824,2824,3,3
2825,2825,4,1
2826,2826,4,2
2827,2827,3,5
2828,2828,5,3
2829,2829,6,6
2830,2830,1,2
2831,2831,5,8
2832,2832,4,7
2833,2833,5,7
2834,2834,3,2
2835,2835,4,5
2836,2836,4,3
2837,2837,3,2
2838,2838,5,6
2839,2839,4,1
2840,2840,3,5
2841,2841,6,3
2842,2842,1,8
2843,2843,3,1
2844,2844,2,6
2845,2845,3,2
2846,2846,5,5
2847,2847,1,6
2848,2848,3,1
2849,2849,2,6
2850,2850,6,1
2851,2851,2,6
2852,2852,4,2
2853,2853,5,5
2854,2854,3,6
2855,2855,1,5
2856,2856,3,3
2857,2857,3,2
2858,2858,4,3
2859,2859,4,6
2860,2860,2,7
2861,2861,5,1
2862,2862,1,1
2863,2863,5,1
2864,2864,4,7
2865,2865,2,1
2866,2866,3,7
2867,2867,5,2
2868,2868,2,7
2869,2869,4,4
2870,2870,1,3
2871,2871,1,5
2872,2872,3,6
2873,2873,1,1
2874,2874,4,5
2875,2875,6,2
2876,2876,2,5
2877,2877,2,2
2878,2878,4,3
2879,2879,6,4
2880,2880,1,1
2881,2881,4,2
2882,2882,2,7
2883,2883,5,6
2884,2884,2,5
2885,2885,1,5
2886,2886,2,2
2887,2887,5,3
2888,2888,2,4
2889,2889,2,7
2890,2890,3,2
2891,2891,6,3
2892,2892,3,3
2893,2893,1,6
2894,2894,4,3
2895,2895,1,3
2896,2896,3,6
2897,2897,1,1
2898,2898,5,3
2899,2899,5,2
2900,2900,2,7
2901,2901,6,6
2902,2902,2,6
2903,2903,1,2
2904,2904,3,7
2905,2905,2,1
2906,2906,6,7
2907,2907,5,2
2908,2908,4,8
2909,2909,6,2
2910,2910,5,4
2911,2911,4,4
2912,2912,6,5
2913,2913,1,2
2914,2914,3,4
2915,2915,6,3
2916,2916,1,5
2917,2917,5,3
2918,2918,2,6
2919,2919,2,1
2920,2920,4,6
2921,2921,4,6
2922,2922,2,6
2923,2923,1,7
2924,2924,5,8
2925,2925,4,1
2926,2926,1,4
2927,2927,1,7
2928,2928,2,2
2929,2929,3,7
2930,2930,1,4
2931,2931,2,4
2932,2932,1,2
2933,2933,2,3
2934,2934,3,1
2935,2935,4,5
2936,2936,6,1
2937,2937,4,6
2938,2938,3,6
2939,2939,1,6
2940,2940,1,8
2941,2941,5,8
2942,2942,2,6
2943,2943,5,2
2944,2944,5,8
2945,2945,2,6
2946,2946,3,3
2947,2947,6,7
2948,2948,4,2
2949,2949,2,5
2950,2950,6,5
2951,2951,4,2
2952,2952,6,7
2953,2953,4,7
2954,2954,3,7
2955,2955,3,6
2956,2956,3,2
2957,2957,1,1
2958,2958,1,1
2959,2959,2,7
2960,2960,1,7
2961,2961,2,2
2962,2962,5,6
2963,2963,1,4
2964,2964,1,3
2965,2965,1,6
2966,2966,2,5
2967,2967,4,3
2968,2968,5,7
2969,2969,3,7
2970,2970,5,1
2971,2971,5,2
2972,2972,6,6
2973,2973,6,4
2974,2974,6,6
2975,2975,5,7
2976,2976,3,2
2977,2977,3,2
2978,2978,1,5
2979,2979,6,3
2980,2980,5,6
2981,2981,4,1
2982,2982,3,7
2983,2983,5,2
2984,2984,3,5
2985,2985,4,2
2986,2986,1,6
2987,2987,4,7
2988,2988,2,8
2989,2989,1,4
2990,2990,5,2
2991,2991,5,2
