reviewIdx,userIdx,lectureIdx,totalRating,priceRating,teachingPowerRating,recommend
685,6,279,3.0,4.0,3.0,Y
686,6,281,4.0,3.5,3.5,Y
687,6,282,3.0,2.0,4.5,N
688,6,288,2.0,1.0,4.0,N
689,6,289,3.0,2.0,2.0,Y
690,6,291,3.0,2.5,3.0,N
691,6,292,4.0,3.5,3.0,Y
692,6,293,3.0,3.0,4.0,Y
693,6,296,2.0,2.0,4.5,N
694,6,302,3.0,4.0,2.0,Y
695,6,303,3.0,4.0,4.5,Y
696,6,304,4.0,3.0,4.0,Y
697,6,310,3.0,3.0,4.0,N
698,6,312,1.0,4.5,2.0,N
699,6,313,3.0,3.5,2.0,Y
700,6,314,5.0,4.0,4.5,Y
701,6,315,4.0,3.0,3.0,Y
702,6,316,5.0,4.5,4.5,Y
703,6,317,4.0,3.5,3.5,Y
704,6,318,5.0,4.0,4.5,Y
705,6,327,1.0,4.0,1.5,N
706,6,329,4.0,4.5,4.0,Y
707,6,330,3.0,3.5,3.5,N
708,6,332,3.0,4.0,3.0,N
709,6,333,5.0,4.5,4.0,Y
710,6,336,3.0,3.5,4.5,N
711,6,337,5.0,4.5,4.5,Y
712,6,339,4.0,4.5,3.0,Y
713,6,340,4.0,3.0,3.5,Y
714,6,342,3.0,2.0,4.5,Y
715,6,343,3.0,4.5,2.5,N
716,6,344,3.0,2.0,3.0,N
717,6,347,3.0,4.5,2.0,N
718,6,348,3.0,4.5,2.5,N
719,6,349,5.0,4.0,4.0,Y
720,6,350,5.0,4.5,4.0,Y
721,6,351,4.0,4.0,3.0,Y
722,6,352,3.0,2.5,3.0,N
723,6,353,4.0,4.5,3.5,Y
724,6,354,4.0,3.5,4.5,Y
725,6,355,4.0,4.0,4.5,Y
726,6,356,5.0,4.5,4.5,Y
727,6,357,3.0,4.0,2.0,N
728,6,358,3.0,2.0,4.5,N
729,6,359,3.0,4.0,3.0,N
730,6,360,3.0,4.5,2.5,N
731,6,361,4.0,3.0,4.0,Y
732,6,362,3.0,2.5,2.0,Y
733,6,364,5.0,4.0,4.5,Y
734,6,366,3.0,3.0,3.0,N
735,6,367,4.0,3.0,3.0,Y
736,6,368,5.0,4.5,4.0,Y
737,6,370,4.0,3.5,4.5,Y
738,6,371,3.0,2.5,3.5,Y
739,6,374,3.0,2.5,3.0,N
740,6,377,5.0,4.0,4.5,Y
741,6,378,3.0,3.0,3.0,Y
742,6,380,4.0,3.0,4.5,Y
743,6,381,3.0,3.5,3.0,Y
744,6,382,3.0,2.5,4.5,N
745,6,383,3.0,3.5,3.0,Y
746,6,405,3.0,2.0,3.0,N
747,6,410,3.0,2.0,4.0,N
748,6,412,3.0,4.5,3.0,N
749,6,415,4.0,4.5,4.5,Y
750,6,416,3.0,4.0,4.5,Y
751,6,419,3.0,2.5,4.0,Y
752,6,426,3.0,4.0,4.0,N
753,6,432,5.0,4.0,4.0,Y
754,6,434,4.0,4.0,4.0,Y
755,6,435,3.0,4.5,4.0,N
756,6,437,3.0,3.5,4.5,Y
757,6,440,4.0,4.0,3.0,Y
758,6,445,3.0,2.0,4.5,N
759,6,450,4.0,4.5,3.5,Y
760,6,454,4.0,3.0,4.0,Y
761,6,455,3.0,4.0,2.5,N
762,6,457,5.0,4.0,4.0,Y
763,6,458,3.0,2.0,2.5,N
764,6,460,3.0,4.0,2.0,N
765,6,466,2.0,2.5,2.0,N
766,6,468,4.0,3.0,4.0,Y
767,6,469,4.0,4.0,3.0,Y
768,6,472,3.0,3.5,4.0,N
769,6,474,4.0,3.5,3.0,Y
770,6,475,4.0,4.5,3.5,Y
771,6,477,4.0,3.5,3.0,Y
772,6,480,5.0,4.0,4.0,Y
773,6,485,3.0,3.5,3.5,Y
774,6,489,3.0,3.0,2.0,N
775,6,490,3.0,4.0,2.5,N
776,6,491,4.0,3.5,3.5,Y
777,6,493,3.0,2.0,3.5,Y
778,6,494,3.0,2.0,4.5,N
779,6,497,3.0,2.0,3.5,Y
780,6,500,5.0,4.0,4.0,Y
781,6,502,3.0,2.5,2.5,Y
782,6,505,3.0,3.5,2.5,N
783,6,508,4.0,4.0,3.0,Y
784,6,509,3.0,3.5,3.5,Y
785,6,510,3.0,4.5,2.5,N
786,6,515,4.0,3.0,4.5,Y
787,6,516,4.0,4.5,4.0,Y
788,6,520,3.0,4.0,3.5,N
789,6,524,3.0,4.0,2.5,N
790,6,527,3.0,2.0,2.5,Y
791,6,531,3.0,3.5,4.5,Y
792,6,532,3.0,2.5,4.0,Y
793,6,536,3.0,3.0,3.0,Y
794,6,537,3.0,4.0,4.5,N
795,6,539,3.0,4.0,4.0,N
796,6,540,3.0,4.5,3.0,Y
797,6,542,4.0,3.5,4.0,Y
798,6,543,3.0,4.0,2.0,N
799,6,546,2.0,3.5,2.0,N
800,6,548,3.0,4.0,3.0,Y
801,6,552,3.0,4.5,3.0,Y
802,6,553,5.0,4.5,4.0,Y
803,6,569,4.0,4.5,4.5,Y
804,6,575,3.0,3.0,2.0,Y
805,6,587,5.0,4.5,4.5,Y
806,6,588,5.0,4.0,4.0,Y
807,6,589,3.0,3.0,3.0,N
808,6,590,5.0,4.5,4.5,Y
809,6,592,3.0,2.0,3.0,Y
810,6,593,4.0,3.0,4.0,Y
811,6,594,4.0,4.5,4.5,Y
812,6,595,5.0,4.0,4.0,Y
813,6,596,3.0,2.5,3.5,Y
814,6,597,4.0,4.5,3.5,Y
815,6,606,3.0,3.5,4.5,Y
816,6,608,3.0,2.5,2.5,N
817,6,609,4.0,3.5,3.0,Y
818,6,616,5.0,4.5,4.5,Y
819,6,628,3.0,2.0,4.5,Y
820,6,631,4.0,4.5,3.5,Y
821,6,637,4.0,4.5,3.5,Y
822,6,640,1.0,1.5,3.0,N
823,6,647,4.0,4.0,4.5,Y
824,6,662,3.0,3.5,2.5,N
825,6,667,3.0,4.5,4.5,Y
826,6,694,3.0,4.5,2.5,N
827,6,697,3.0,3.0,3.0,Y
828,6,700,4.0,3.5,4.0,Y
829,6,704,3.0,3.5,4.5,N
830,6,708,4.0,3.5,3.5,Y
831,6,709,5.0,4.5,4.5,Y
832,6,710,3.0,2.5,3.0,N
833,6,711,4.0,4.5,4.5,Y
834,6,719,2.0,2.0,2.0,N
835,6,736,5.0,4.0,4.0,Y
836,6,747,3.0,4.5,2.0,Y
837,6,762,1.0,4.5,4.5,N
838,6,765,3.0,4.0,3.0,N
839,6,775,3.0,3.0,2.5,Y
840,6,780,5.0,4.5,4.5,Y
841,6,783,5.0,4.5,4.0,Y
842,6,795,3.0,3.0,3.0,N
843,6,799,3.0,3.0,4.0,N
844,6,801,3.0,3.0,3.0,Y
845,6,802,4.0,3.0,4.5,Y
846,6,818,3.0,2.0,4.0,N
847,6,830,5.0,4.5,4.0,Y
848,6,835,4.0,4.0,4.0,Y
849,6,837,3.0,3.5,3.0,N
850,6,838,4.0,3.0,4.5,Y
851,6,839,3.0,2.0,2.5,N
852,6,842,3.0,3.0,2.0,Y
853,6,848,4.0,3.5,4.5,Y
854,6,852,4.0,4.5,4.0,Y
855,6,867,3.0,3.5,3.0,Y
856,6,880,3.0,4.0,2.0,N
857,6,881,3.0,4.5,4.0,N
858,6,888,3.0,2.5,4.5,Y
859,6,891,3.0,4.0,3.0,N
860,6,979,3.0,3.0,4.5,N
861,6,981,3.0,3.5,4.5,N
862,6,986,4.0,3.5,4.5,Y
863,6,991,4.0,3.0,4.0,Y
864,6,996,4.0,3.5,4.5,Y
865,6,999,2.0,2.0,3.5,N
866,6,1004,4.0,3.5,3.5,Y
867,6,1006,4.0,4.0,4.0,Y
868,6,1042,3.0,4.0,3.0,N
869,6,1049,5.0,4.5,4.0,Y
870,6,1061,4.0,4.0,4.5,Y
871,6,1064,4.0,3.5,4.0,Y
872,6,1073,3.0,3.5,3.5,Y
873,6,1082,4.0,4.5,4.5,Y
874,6,1084,3.0,2.5,3.0,Y
875,7,1,4.5,3.5,4.5,Y
876,7,50,4.5,3.5,3.0,Y
877,7,58,3.0,4.5,3.5,Y
878,7,150,4.5,4.0,3.0,Y
879,7,165,4.0,4.0,4.0,Y
880,7,260,5.0,4.5,4.0,Y
881,7,356,5.0,4.5,4.0,Y
882,7,380,3.0,2.5,3.0,Y
883,7,466,5.0,4.0,4.0,Y
884,7,480,5.0,4.5,4.5,Y
885,7,587,2.0,1.5,1.0,N
886,7,588,3.0,3.0,4.0,N
887,7,589,2.5,2.0,1.5,N
888,7,592,3.0,4.5,3.0,N
889,7,593,5.0,4.5,4.0,Y
890,7,595,3.5,3.5,2.5,Y
891,7,648,4.0,4.0,3.0,Y
892,7,750,4.0,3.0,4.0,Y
893,7,780,4.5,4.5,4.5,Y
894,7,920,3.0,3.0,3.0,N
895,7,924,4.0,3.5,4.0,Y
896,7,1101,4.0,4.5,3.5,Y
897,7,1183,1.5,1.0,1.5,N
898,7,1196,4.0,3.5,4.0,Y
899,7,1208,4.0,3.0,4.0,Y
900,7,1210,4.0,3.5,3.5,Y
901,7,1219,5.0,4.0,4.0,Y
902,7,1220,4.5,3.0,3.0,Y
903,7,1240,5.0,4.0,4.0,Y
904,7,1246,1.5,1.5,3.5,N
905,7,1270,5.0,4.0,4.5,Y
906,7,1517,3.5,4.5,3.0,Y
907,7,1584,5.0,4.0,4.0,Y
908,7,1610,4.0,3.5,4.5,Y
909,7,1617,3.0,2.5,2.5,Y
910,7,1682,3.0,3.0,4.5,N
911,7,1784,0.5,0.5,1.0,N
912,7,1917,4.0,4.5,4.5,Y
913,7,1923,1.5,0.5,3.0,N
914,7,1954,4.5,3.5,3.0,Y
915,7,2019,5.0,4.0,4.5,Y
916,7,2324,2.0,3.5,2.0,N
917,7,2353,3.5,2.5,3.0,Y
918,7,2529,5.0,4.5,4.0,Y
919,7,2628,1.5,2.5,4.5,N
920,7,2640,3.0,3.5,3.5,N
921,7,2671,4.5,4.0,3.0,Y
922,7,2683,2.0,1.5,1.0,N
923,7,2688,2.5,3.5,1.5,N
924,7,2701,1.5,2.5,2.5,N
925,7,2717,3.5,4.0,2.5,Y
926,7,2762,4.5,4.5,3.0,Y
927,7,2858,4.0,3.0,3.0,Y
928,7,3114,4.5,4.0,3.5,Y
929,7,3354,1.5,3.0,4.5,N
930,7,3408,4.5,3.0,4.0,Y
931,7,3578,1.5,3.5,0.5,N
932,7,3623,1.0,0.5,0.5,N
933,7,3793,3.5,3.0,3.5,Y
934,7,3869,5.0,4.0,4.0,Y
935,7,3916,4.0,3.5,4.5,Y
936,7,3977,2.5,3.5,3.0,N
937,7,3994,3.0,4.0,3.5,Y
938,7,4018,4.0,4.0,4.0,Y
939,7,4223,2.0,2.5,4.0,N
940,7,4246,2.0,3.5,3.0,N
941,7,4306,4.0,3.5,4.5,Y
942,7,4310,0.5,4.0,1.0,N
943,7,4370,4.5,3.0,3.5,Y
944,7,4643,1.0,0.0,1.0,N
945,7,4700,1.5,4.0,4.0,N
946,7,4844,1.5,4.0,1.5,N
947,7,4874,3.0,2.0,3.0,N
948,7,4886,4.0,3.0,3.0,Y
949,7,4896,4.0,4.5,3.0,Y
950,7,4963,4.0,4.0,4.0,Y
951,7,4993,4.5,4.5,3.5,Y
952,7,4995,4.5,4.0,4.0,Y
953,7,5218,3.5,4.0,4.0,Y
954,7,2423,3.5,2.0,4.0,Y
955,7,912,0.5,-1.0,0.5,N
956,7,1707,4.0,3.0,3.5,Y
957,7,1625,3.0,3.0,3.0,Y
958,7,3584,3.0,3.5,3.0,Y
959,7,500,1.5,4.5,4.0,N
960,7,2776,5.0,4.5,4.5,Y
961,7,3955,4.5,4.5,3.5,Y
962,7,2569,4.5,4.5,4.0,Y
963,7,3850,4.0,4.5,3.5,Y
964,7,5040,4.5,3.0,3.0,Y
965,7,3679,4.0,4.5,4.5,Y
966,7,96,4.0,3.0,3.0,Y
967,7,1676,0.5,1.5,3.5,N
968,7,3682,4.5,4.0,4.0,Y
969,7,3476,4.5,3.0,4.5,Y
970,7,2190,2.0,4.5,4.5,N
971,7,1019,4.5,3.0,3.0,Y
972,7,37,4.0,3.0,4.0,Y
973,7,5138,3.0,4.5,4.0,N
974,7,4216,4.0,4.0,4.5,Y
975,7,4613,4.5,4.5,3.0,Y
976,7,3594,3.5,4.5,3.5,Y
977,7,2192,2.5,3.0,2.0,N
978,7,1270,2.0,1.0,4.5,N
979,7,295,4.5,3.0,4.5,Y
980,7,4005,4.5,3.0,4.5,Y
981,7,1437,3.5,3.0,3.0,Y
982,7,2501,1.0,1.5,2.0,N
983,7,1399,1.0,0.0,4.0,N
984,7,4727,4.5,3.0,3.0,Y
985,7,3704,1.5,1.0,1.0,N
986,7,4607,1.0,2.5,3.0,N
987,7,1583,3.5,4.0,4.0,Y
988,7,1509,1.0,1.5,1.5,N
989,7,4396,4.5,3.5,4.5,Y
990,7,886,4.0,4.5,4.0,Y
991,7,3157,4.0,3.0,3.0,Y
992,7,1187,3.5,4.0,3.5,Y
993,7,437,4.0,3.5,4.0,Y
994,7,3673,1.0,0.0,1.5,N
995,7,4682,2.5,3.5,1.5,N
996,7,2073,2.5,1.0,3.0,N
997,7,3266,4.0,3.0,4.5,Y
998,7,2930,3.0,2.5,3.0,Y
999,7,3386,3.5,2.5,2.5,Y
1000,7,1118,2.0,2.5,2.0,N
1001,7,4484,3.5,3.5,2.5,Y
1002,7,2794,2.0,2.0,3.0,N
1003,7,1635,1.5,4.5,0.0,N
1004,7,4395,2.0,1.5,1.0,N
1005,7,3647,3.5,3.0,3.5,Y
1006,7,4169,3.5,3.0,3.5,Y
1007,7,2596,1.0,3.0,2.0,N
1008,7,1897,2.0,2.5,3.5,N
1009,7,776,1.0,2.5,4.5,N
1010,7,1115,3.0,4.5,2.0,N
1011,7,603,4.5,3.0,3.0,Y
1012,7,500,3.5,2.0,3.5,Y
1013,7,1969,3.5,3.5,4.0,Y
1014,7,5040,4.5,4.0,3.0,Y
1015,7,3407,4.0,3.0,3.5,Y
1016,7,1567,4.5,4.0,3.0,Y
1017,7,4021,1.0,3.5,1.0,N
1018,7,793,0.5,3.5,4.5,N
1019,7,4614,1.0,0.0,2.5,N
1020,7,4422,1.0,1.0,3.5,N
1021,7,313,4.5,3.5,3.5,Y
1022,7,1278,2.5,1.5,3.5,N
1023,7,4425,4.5,4.5,3.5,Y
1024,7,405,3.5,4.0,3.5,Y
1025,7,644,0.5,-1.0,1.5,N
1026,7,1,3.0,3.5,4.0,Y
1027,8,2,4.0,4.5,3.5,Y
1028,8,10,2.0,3.5,4.0,N
1029,8,11,4.0,3.5,3.5,Y
1030,8,21,4.0,4.5,4.0,Y
1031,8,32,3.0,4.5,4.0,N
1032,8,34,5.0,4.0,4.5,Y
1033,8,39,3.0,2.5,4.0,Y
1034,8,47,4.0,4.0,3.5,Y
1035,8,50,5.0,4.5,4.5,Y
1036,8,110,3.0,2.0,4.0,N
1037,8,141,3.0,4.0,4.5,N
1038,8,150,4.0,3.0,3.5,Y
1039,8,153,2.0,2.5,1.0,N
1040,8,185,5.0,4.0,4.5,Y
1041,8,186,4.0,4.5,3.0,Y
1042,8,208,3.0,4.5,4.5,N
1043,8,231,4.0,3.0,3.0,Y
1044,8,235,3.0,2.5,2.0,Y
1045,8,236,3.0,3.5,4.0,Y
1046,8,252,3.0,2.5,2.5,Y
1047,8,253,5.0,4.5,4.0,Y
1048,8,282,3.0,3.5,2.0,N
1049,8,292,3.0,4.5,3.5,Y
1050,8,296,4.0,4.5,4.0,Y
1051,8,317,3.0,2.0,2.0,N
1052,8,318,5.0,4.5,4.5,Y
1053,8,339,3.0,3.0,2.5,Y
1054,8,356,3.0,3.0,3.5,Y
1055,8,357,5.0,4.0,4.0,Y
1056,8,364,5.0,4.5,4.5,Y
1057,8,367,3.0,4.5,3.0,N
1058,8,377,4.0,4.5,3.5,Y
1059,8,380,5.0,4.0,4.5,Y
1060,8,432,1.0,0.0,1.5,N
1061,8,440,3.0,2.0,2.0,Y
1062,8,454,4.0,4.5,4.0,Y
1063,8,457,3.0,2.0,4.5,N
1064,8,480,4.0,3.5,3.0,Y
1065,8,500,2.0,3.0,3.0,N
1066,8,527,5.0,4.5,4.0,Y
1067,8,539,3.0,4.0,3.5,Y
1068,8,586,3.0,3.0,4.0,Y
1069,8,587,3.0,4.0,2.5,Y
1070,8,590,5.0,4.0,4.0,Y
1071,8,592,3.0,3.0,4.0,Y
1072,8,593,4.0,3.5,3.5,Y
1073,8,597,3.0,2.5,2.5,Y
1074,9,41,3.0,4.0,2.5,N
1075,9,187,3.0,4.5,3.5,N
1076,9,223,4.0,3.5,4.5,Y
1077,9,371,3.0,2.5,4.5,N
1078,9,627,3.0,4.5,3.0,N
1079,9,922,4.0,3.0,4.0,Y
1080,9,923,5.0,4.5,4.5,Y
1081,9,1037,2.0,2.5,1.5,N
1082,9,1095,4.0,3.5,4.0,Y
1083,9,1198,5.0,4.0,4.0,Y
1084,9,1270,5.0,4.0,4.5,Y
1085,9,1674,4.0,4.0,4.5,Y
1086,9,1987,2.0,1.0,4.0,N
1087,9,2011,3.0,3.5,2.5,N
1088,9,2012,4.0,3.5,4.5,Y
1089,9,2023,3.0,2.5,3.0,Y
1090,9,2300,5.0,4.0,4.0,Y
1091,9,2877,3.0,3.5,2.0,Y
1092,9,2901,2.0,3.0,2.0,N
1093,9,3173,2.0,2.5,4.0,N
1094,9,3328,3.0,3.0,3.5,N
1095,9,3735,3.0,4.5,4.0,N
1096,9,4131,1.0,3.0,0.5,N
1097,9,4558,1.0,1.0,0.0,N
1098,9,4993,5.0,4.0,4.0,Y
1099,9,5218,4.0,3.0,4.0,Y
1100,9,513,3.0,2.5,3.0,Y
1101,9,2622,4.0,4.0,4.5,Y
1102,9,4039,4.0,3.0,4.0,Y
1103,9,350,4.0,3.5,3.5,Y
1104,9,2449,5.0,4.0,4.5,Y
1105,9,867,1.0,2.5,4.5,N
1106,9,911,1.0,0.0,2.5,N
1107,9,549,3.0,4.0,4.0,Y
1108,9,2199,3.0,3.5,2.5,N
1109,9,4517,4.0,4.0,3.5,Y
1110,9,80,1.0,4.0,3.5,N
1111,9,4045,4.0,3.0,3.0,Y
1112,9,1180,5.0,4.0,4.0,Y
1113,9,4649,5.0,4.5,4.5,Y
1114,9,5167,4.0,3.5,3.5,Y
1115,9,2792,1.0,3.0,4.0,N
1116,9,1865,4.0,3.0,3.0,Y
1117,9,3427,2.0,1.0,4.0,N
1118,9,3189,4.0,4.5,4.0,Y
1119,9,2718,2.0,4.5,1.5,N
1120,10,296,1.0,1.5,2.5,N
1121,10,356,3.5,4.5,3.5,Y
1122,10,588,4.0,4.0,3.0,Y
1123,10,597,3.5,3.0,3.0,Y
1124,10,912,4.0,4.5,4.5,Y
1125,10,1028,0.5,1.5,2.5,N
1126,10,1088,3.0,4.0,4.5,N
1127,10,1247,3.0,4.0,4.0,Y
1128,10,1307,3.0,4.0,3.0,Y
1129,10,1784,3.5,3.0,2.5,Y
1130,10,1907,4.0,3.5,4.0,Y
1131,10,2571,0.5,0.0,-1.0,N
1132,10,2671,3.5,4.0,3.5,Y
1133,10,2762,0.5,1.5,0.0,N
1134,10,2858,1.0,4.0,1.5,N
1135,10,2959,0.5,0.0,1.0,N
1136,10,3578,4.0,4.0,3.5,Y
1137,10,3882,3.0,3.0,3.0,N
1138,10,4246,3.5,4.5,3.0,Y
1139,10,4306,4.5,3.0,3.5,Y
1140,10,4447,4.5,3.5,4.5,Y
1141,10,4993,4.0,3.0,3.5,Y
1142,10,4995,4.0,4.0,4.5,Y
1143,10,5066,3.0,2.5,2.5,N
1144,10,4742,3.5,4.5,2.0,Y
1145,10,1553,3.0,4.5,4.5,Y
1146,10,3263,3.0,2.0,2.5,Y
1147,10,5058,4.0,3.5,4.5,Y
1148,10,1421,3.0,3.5,4.0,Y
1149,10,4448,3.0,4.0,3.0,N
1150,10,2540,3.0,3.0,2.0,N
1151,10,3932,3.5,3.5,4.5,Y
1152,10,3928,4.0,4.5,3.0,Y
1153,10,841,4.0,3.5,4.5,Y
1154,10,4682,4.0,3.5,3.5,Y
1155,10,2021,3.0,3.0,3.5,Y
1156,10,470,4.0,3.0,3.0,Y
1157,10,800,4.0,3.0,3.5,Y
1158,10,5005,4.5,4.0,3.0,Y
1159,10,2188,3.5,3.5,4.0,Y
1160,10,2598,4.0,4.0,4.5,Y
1161,10,3736,3.5,4.0,2.5,Y
1162,10,4507,5.0,4.5,4.0,Y
1163,10,2313,3.5,2.5,4.5,Y
1164,10,4641,5.0,4.5,4.5,Y
1165,10,29,3.5,2.5,3.5,Y
1166,10,4128,3.5,2.0,2.5,Y
1167,10,733,3.0,2.5,3.0,Y
1168,10,1745,5.0,4.5,4.0,Y
1169,10,3442,2.5,3.0,3.0,N
1170,10,3851,3.5,2.5,2.0,Y
1171,10,3884,1.0,2.5,0.5,N
1172,10,4271,3.5,2.5,2.5,Y
1173,10,3074,2.5,2.5,2.0,N
1174,10,3174,4.5,4.5,3.5,Y
1175,10,843,3.0,3.5,3.5,N
1176,10,1143,3.0,2.0,4.0,N
1177,10,2724,5.0,4.0,4.0,Y
1178,10,160,3.0,2.0,2.0,Y
1179,10,3443,4.0,4.5,3.0,Y
1180,10,3857,2.5,1.0,1.5,N
1181,10,1343,3.0,4.0,2.5,Y
1182,10,4168,5.0,4.0,4.5,Y
1183,10,5217,5.0,4.0,4.5,Y
1184,10,4970,3.0,4.0,4.0,Y
1185,10,1122,4.5,3.0,4.5,Y
1186,10,1813,1.5,1.5,4.5,N
1187,10,2825,3.5,2.0,3.0,Y
1188,10,4801,3.5,3.0,2.5,Y
1189,10,1025,3.0,4.0,4.0,N
1190,10,2464,3.5,3.0,3.0,Y
1191,10,1742,4.5,4.0,3.5,Y
1192,10,3626,2.5,1.0,2.0,N
1193,10,2320,2.0,3.5,4.0,N
1194,10,1040,3.0,3.5,2.5,Y
1195,10,4162,2.0,2.5,4.5,N
1196,10,1633,2.5,1.5,4.0,N
1197,10,1776,3.5,2.5,2.5,Y
1198,10,4133,4.5,3.5,4.5,Y
1199,10,277,0.5,3.5,1.5,N
1200,10,4988,3.5,4.5,4.5,Y
1201,10,1544,4.0,4.0,3.0,Y
1202,10,237,4.5,3.5,4.0,Y
1203,10,1414,3.0,2.5,3.0,Y
1204,10,1245,3.0,3.0,2.0,Y
1205,10,79,0.5,2.0,0.0,N
1206,10,3732,5.0,4.0,4.5,Y
1207,10,3565,2.5,3.5,2.5,N
1208,10,465,3.5,2.0,2.5,Y
1209,10,4673,3.0,4.5,2.0,Y
1210,10,4246,3.5,4.5,4.5,Y
1211,10,4734,3.5,2.0,2.5,Y
1212,10,1914,2.5,4.0,1.5,N
1213,10,12,3.0,2.0,4.5,Y
1214,10,3451,3.0,2.0,4.0,Y
1215,10,4704,2.0,4.0,1.0,N
1216,10,2100,3.0,4.5,3.5,Y
1217,10,2382,5.0,4.0,4.0,Y
1218,10,3380,3.5,3.5,3.0,Y
1219,10,328,2.5,2.5,2.5,N
1220,10,2659,5.0,4.5,4.0,Y
1221,10,2612,3.5,2.0,3.0,Y
1222,10,1382,3.5,4.0,4.0,Y
1223,10,1149,2.0,4.5,4.5,N
1224,10,2104,3.5,2.5,4.0,Y
1225,10,2977,3.0,3.5,3.0,N
1226,10,2103,3.5,2.0,3.0,Y
1227,10,805,4.0,3.0,3.5,Y
1228,10,4787,3.0,3.0,4.0,N
1229,10,1276,3.0,4.0,2.0,N
1230,10,1956,5.0,4.0,4.5,Y
1231,10,859,5.0,4.5,4.5,Y
1232,10,1444,4.5,4.5,4.5,Y
1233,10,1991,4.0,4.5,4.5,Y
1234,10,5292,4.0,4.0,4.0,Y
1235,10,42,3.0,3.0,2.0,N
1236,10,2728,3.5,3.0,3.0,Y
1237,10,4278,5.0,4.0,4.0,Y
1238,10,5064,0.5,-0.5,0.5,N
1239,10,4678,1.0,0.5,0.0,N
1240,10,4652,3.0,4.5,4.0,Y
1241,10,4994,4.0,4.5,4.0,Y
1242,10,2356,4.0,4.5,4.5,Y
1243,10,4196,4.0,4.0,4.5,Y
1244,10,1907,2.5,2.5,4.5,N
1245,10,4687,3.5,2.0,4.5,Y
1246,10,2100,4.5,3.5,4.5,Y
1247,10,4517,1.0,4.5,1.0,N
1248,10,2064,2.0,1.0,3.0,N
1249,10,366,0.5,4.5,3.0,N
1250,10,204,0.5,0.0,4.0,N
1251,10,2763,4.0,4.5,4.5,Y
1252,10,832,4.0,3.0,3.5,Y
1253,10,2650,4.5,4.5,4.5,Y
1254,10,2524,4.0,4.5,3.0,Y
1255,10,3498,1.0,1.0,1.5,N
1256,10,42,3.5,2.0,2.0,Y
1257,10,592,5.0,4.0,4.0,Y
1258,10,5053,4.0,4.5,4.5,Y
1259,10,4206,5.0,4.5,4.0,Y
1260,11,6,5.0,4.0,4.5,Y
1261,11,10,3.0,2.0,4.5,N
1262,11,36,4.0,4.5,3.5,Y
1263,11,44,2.0,3.0,3.0,N
1264,11,95,3.0,2.5,4.0,N
1265,11,110,5.0,4.0,4.5,Y
1266,11,150,5.0,4.5,4.0,Y
1267,11,153,3.0,2.5,3.5,N
1268,11,165,3.0,3.0,2.5,Y
1269,11,170,4.0,4.0,4.0,Y
1270,11,208,3.0,3.0,4.5,N
1271,11,292,4.0,3.0,4.0,Y
1272,11,318,4.0,3.5,3.0,Y
1273,11,349,5.0,4.0,4.0,Y
1274,11,356,5.0,4.5,4.5,Y
1275,11,368,3.0,3.5,3.5,N
1276,11,376,2.0,4.5,4.0,N
1277,11,377,3.0,2.5,2.0,Y
1278,11,380,4.0,4.0,4.0,Y
1279,11,434,3.0,2.5,4.5,Y
1280,11,457,5.0,4.0,4.5,Y
1281,11,466,3.0,2.0,3.0,Y
1282,11,474,4.0,4.5,4.0,Y
1283,11,480,4.0,3.0,3.0,Y
1284,11,493,3.0,2.0,3.0,N
1285,11,511,4.0,3.0,4.5,Y
1286,11,529,5.0,4.0,4.0,Y
1287,11,589,4.0,3.5,4.0,Y
1288,11,593,5.0,4.5,4.5,Y
1289,11,648,4.0,3.5,4.0,Y
1290,11,733,4.0,4.0,3.5,Y
1291,11,736,4.0,3.0,3.5,Y
1292,11,780,4.0,4.0,4.5,Y
1293,11,1100,3.0,3.0,2.5,Y
1294,11,1101,5.0,4.0,4.0,Y
1295,11,1210,4.0,4.5,3.5,Y
1296,11,1358,4.0,4.0,4.0,Y
1297,11,1370,3.0,2.0,4.0,N
1298,11,1385,3.0,3.5,3.5,Y
1299,11,1391,1.0,3.5,1.5,N
1300,11,1408,5.0,4.5,4.0,Y
1301,11,1438,3.0,2.0,4.5,Y
1302,11,1518,4.0,4.5,4.0,Y
1303,11,1552,4.0,3.0,4.5,Y
1304,11,1573,3.0,3.0,4.0,N
1305,11,1584,5.0,4.0,4.5,Y
1306,11,1586,4.0,3.0,3.5,Y
1307,11,1597,4.0,4.5,4.5,Y
1308,11,1604,4.0,3.5,4.0,Y
1309,11,1608,4.0,3.0,4.5,Y
1310,11,1616,3.0,2.0,2.5,Y
1311,11,1687,3.0,3.0,4.0,Y
1312,11,1693,5.0,4.5,4.5,Y
1313,11,1704,4.0,3.5,3.0,Y
1314,11,1721,5.0,4.5,4.5,Y
1315,11,1784,5.0,4.0,4.5,Y
1316,11,1840,4.0,3.5,4.5,Y
1317,11,1882,2.0,2.5,2.5,N
1318,11,1917,4.0,4.0,4.5,Y
1319,11,1918,4.0,3.0,4.0,Y
1320,11,1923,4.0,4.0,3.0,Y
1321,11,2002,2.0,2.0,4.0,N
1322,11,2027,3.0,4.0,4.0,Y
1323,11,2028,5.0,4.5,4.0,Y
1324,12,39,4.0,4.0,4.5,Y
1325,12,168,5.0,4.0,4.5,Y
1326,12,222,5.0,4.0,4.5,Y
1327,12,256,5.0,4.0,4.5,Y
1328,12,261,4.5,4.5,4.0,Y
